source_mat_id_orig,samp_description,tax_id,scientific_name,investigation_type,env_material,collection_date,sampling_event,sampl_person,sampl_person_orcid,tidal_stage,comm_samp,depth,replicate,size_frac_low,size_frac_up,samp_collect_device,samp_mat_process,samp_mat_process_dev,samp_store_date,samp_store_loc,samp_store_temp,store_person,store_person_orcid,other_person,other_person_orcid,long_store,samp_size_mass,ship_date,arr_date_hq,store_temp_hq,ship_date_seq,arr_date_seq,failure,failure_comment,ENA_accession_number_sample,source_mat_id
EMOBON-230621-BPNS-So3-Micro-R3,EMOBON metagenome sediment sample from station BPNS collected on 2023-06-21 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-06-21 00:00:00,BPNS_So_230621,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Expected 2024-12-31,micro,Expected 2024-12-31,3,NA,NA,Van Veen Grab,SoSOP3,NA,2023-06-22 00:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_So_230621_micro_3
EMOBON-230621-BPNS-So3-Micro-R4,EMOBON metagenome sediment sample from station BPNS collected on 2023-06-21 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-06-21 00:00:00,BPNS_So_230621,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Expected 2024-12-31,micro,Expected 2024-12-31,4,NA,NA,Van Veen Grab,SoSOP3,NA,2023-06-22 00:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_So_230621_micro_4
EMOBON-230621-BPNS-So3-Micro-B1,EMOBON metagenome sediment sample from station BPNS collected on 2023-06-21 community collected micro,32644,unidentified,metagenome,sediment [ENVO:00002007],2023-06-21 00:00:00,BPNS_So_230621,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Expected 2024-12-31,micro,Expected 2024-12-31,blank1,NA,NA,Van Veen Grab,SoSOP3,NA,2023-06-22 00:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_So_230621_micro_blank1
EMOBON-230621-BPNS-So3-Micro-B2,EMOBON metagenome sediment sample from station BPNS collected on 2023-06-21 community collected micro,32644,unidentified,metagenome,sediment [ENVO:00002007],2023-06-21 00:00:00,BPNS_So_230621,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Expected 2024-12-31,micro,Expected 2024-12-31,blank2,NA,NA,Van Veen Grab,SoSOP3,NA,2023-06-22 00:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_So_230621_micro_blank2
EMOBON-230621-BPNS-So3-Meio-R1,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2023-06-21 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2023-06-21 00:00:00,BPNS_So_230621,Annelien Rigaux,NA,Expected 2024-12-31,meio,Expected 2024-12-31,1,0.32,NA,Van Veen Grab,SoSOP3,NA,2023-06-21 00:00:00,"UGent MarBiol Freezer #11, Box#61",-20,Lara Macheriotou,https://orcid.org/0000-0002-5662-5689,NA,NA,N,354,2023-10-03 00:00:00,2023-10-09 00:00:00,4,,,,,,EMOBON_BPNS_So_230621_meio_1
EMOBON-230621-BPNS-So3-Meio-R2,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2023-06-21 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2023-06-21 00:00:00,BPNS_So_230621,Annelien Rigaux,NA,Expected 2024-12-31,meio,Expected 2024-12-31,2,0.32,NA,Van Veen Grab,SoSOP3,NA,2023-06-21 00:00:00,"UGent MarBiol Freezer #11, Box#61",-20,Lara Macheriotou,https://orcid.org/0000-0002-5662-5689,NA,NA,N,322,2023-10-03 00:00:00,2023-10-09 00:00:00,4,,,,,,EMOBON_BPNS_So_230621_meio_2
EMOBON-230621-BPNS-So3-Meio-R3,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2023-06-21 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2023-06-21 00:00:00,BPNS_So_230621,Annelien Rigaux,NA,Expected 2024-12-31,meio,Expected 2024-12-31,3,0.32,NA,Van Veen Grab,SoSOP3,NA,2023-06-21 00:00:00,"UGent MarBiol Freezer #11, Box#61",-20,Lara Macheriotou,https://orcid.org/0000-0002-5662-5689,NA,NA,Y,276,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_So_230621_meio_3
EMOBON-230621-BPNS-So3-Meio-R4,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2023-06-21 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2023-06-21 00:00:00,BPNS_So_230621,Annelien Rigaux,NA,Expected 2024-12-31,meio,Expected 2024-12-31,4,0.32,NA,Van Veen Grab,SoSOP3,NA,2023-06-21 00:00:00,"UGent MarBiol Freezer #11, Box#61",-20,Lara Macheriotou,https://orcid.org/0000-0002-5662-5689,NA,NA,Y,252,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_So_230621_meio_4
EMOBON-230621-BPNS-So3-Meio-B,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2023-06-21 community collected meio,32644,unidentified,mimarks-specimen,sediment [ENVO:00002007],2023-06-21 00:00:00,BPNS_So_230621,Annelien Rigaux,NA,Expected 2024-12-31,meio,Expected 2024-12-31,blank,0.32,NA,Van Veen Grab,SoSOP3,NA,2023-06-21 00:00:00,"UGent MarBiol Freezer #11, Box#61",-20,Lara Macheriotou,https://orcid.org/0000-0002-5662-5689,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_So_230621_meio_blank
EMOBON-230817-BPNS-So3-Micro-R1,EMOBON metagenome sediment sample from station BPNS collected on 2023-08-17 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-08-17 00:00:00,BPNS_So_230817,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Expected 2024-12-31,micro,Expected 2024-12-31,1,NA,NA,Van Veen Grab,SoSOP3,NA,2023-08-18 00:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,N,NA,2023-09-11 00:00:00,2023-09-14 00:00:00,-70,,,,,,EMOBON_BPNS_So_230817_micro_1
EMOBON-230817-BPNS-So3-Micro-R2,EMOBON metagenome sediment sample from station BPNS collected on 2023-08-17 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-08-17 00:00:00,BPNS_So_230817,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Expected 2024-12-31,micro,Expected 2024-12-31,2,NA,NA,Van Veen Grab,SoSOP3,NA,2023-08-18 00:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,N,NA,2023-09-11 00:00:00,2023-09-14 00:00:00,-70,,,,,,EMOBON_BPNS_So_230817_micro_2
EMOBON-230817-BPNS-So3-Micro-R3,EMOBON metagenome sediment sample from station BPNS collected on 2023-08-17 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-08-17 00:00:00,BPNS_So_230817,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Expected 2024-12-31,micro,Expected 2024-12-31,3,NA,NA,Van Veen Grab,SoSOP3,NA,2023-08-18 00:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,,,EMOBON_BPNS_So_230817_micro_3
EMOBON-230817-BPNS-So3-Micro-R4,EMOBON metagenome sediment sample from station BPNS collected on 2023-08-17 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-08-17 00:00:00,BPNS_So_230817,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Expected 2024-12-31,micro,Expected 2024-12-31,4,NA,NA,Van Veen Grab,SoSOP3,NA,2023-08-18 00:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,,,EMOBON_BPNS_So_230817_micro_4
EMOBON-230817-BPNS-So3-Micro-B1,EMOBON metagenome sediment sample from station BPNS collected on 2023-08-17 community collected micro,32644,unidentified,metagenome,sediment [ENVO:00002007],2023-08-17 00:00:00,BPNS_So_230817,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Expected 2024-12-31,micro,Expected 2024-12-31,blank1,NA,NA,Van Veen Grab,SoSOP3,NA,2023-08-18 00:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,,,EMOBON_BPNS_So_230817_micro_blank1
EMOBON-230817-BPNS-So3-Micro-B2,EMOBON metagenome sediment sample from station BPNS collected on 2023-08-17 community collected micro,32644,unidentified,metagenome,sediment [ENVO:00002007],2023-08-17 00:00:00,BPNS_So_230817,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Expected 2024-12-31,micro,Expected 2024-12-31,blank2,NA,NA,Van Veen Grab,SoSOP3,NA,2023-08-18 00:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,,,EMOBON_BPNS_So_230817_micro_blank2
EMOBON-240304-BPNS-So3-Micro-R1,EMOBON metagenome sediment sample from station BPNS collected on 2024-03-04 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2024-03-04 00:00:00,BPNS_So_240304,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Expected 2024-12-31,micro,Expected 2024-12-31,1,NA,NA,Van Veen Grab,SoSOP3,NA,2024-03-04 00:00:00,OIS spoellokaal -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Hanneloor Heynderickx,https://orcid.org/0000-0002-5611-837X,,,,,,,,,,,EMOBON_BPNS_So_240304_micro_1
EMOBON-240304-BPNS-So3-Micro-R2,EMOBON metagenome sediment sample from station BPNS collected on 2024-03-04 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2024-03-04 00:00:00,BPNS_So_240304,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Expected 2024-12-31,micro,Expected 2024-12-31,2,NA,NA,Van Veen Grab,SoSOP3,NA,2024-03-04 00:00:00,OIS spoellokaal -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Hanneloor Heynderickx,https://orcid.org/0000-0002-5611-837X,,,,,,,,,,,EMOBON_BPNS_So_240304_micro_2
EMOBON-240304-BPNS-So3-Micro-R3,EMOBON metagenome sediment sample from station BPNS collected on 2024-03-04 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2024-03-04 00:00:00,BPNS_So_240304,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Expected 2024-12-31,micro,Expected 2024-12-31,3,NA,NA,Van Veen Grab,SoSOP3,NA,2024-03-04 00:00:00,OIS spoellokaal -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Hanneloor Heynderickx,https://orcid.org/0000-0002-5611-837X,,,,,,,,,,,EMOBON_BPNS_So_240304_micro_3
EMOBON-240304-BPNS-So3-Micro-R4,EMOBON metagenome sediment sample from station BPNS collected on 2024-03-04 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2024-03-04 00:00:00,BPNS_So_240304,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Expected 2024-12-31,micro,Expected 2024-12-31,4,NA,NA,Van Veen Grab,SoSOP3,NA,2024-03-04 00:00:00,OIS spoellokaal -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Hanneloor Heynderickx,https://orcid.org/0000-0002-5611-837X,,,,,,,,,,,EMOBON_BPNS_So_240304_micro_4
EMOBON-240304-BPNS-So3-Micro-B1,EMOBON metagenome sediment sample from station BPNS collected on 2024-03-04 community collected micro,32644,unidentified,metagenome,sediment [ENVO:00002007],2024-03-04 00:00:00,BPNS_So_240304,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Expected 2024-12-31,micro,Expected 2024-12-31,blank1,NA,NA,Van Veen Grab,SoSOP3,NA,2024-03-04 00:00:00,OIS spoellokaal -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Hanneloor Heynderickx,https://orcid.org/0000-0002-5611-837X,,,,,,,,,,,EMOBON_BPNS_So_240304_micro_blank1
EMOBON-240304-BPNS-So3-Micro-B1,EMOBON metagenome sediment sample from station BPNS collected on 2024-03-04 community collected micro,32644,unidentified,metagenome,sediment [ENVO:00002007],2024-03-04 00:00:00,BPNS_So_240304,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Expected 2024-12-31,micro,Expected 2024-12-31,blank2,NA,NA,Van Veen Grab,SoSOP3,NA,2024-03-04 00:00:00,OIS spoellokaal -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Hanneloor Heynderickx,https://orcid.org/0000-0002-5611-837X,,,,,,,,,,,EMOBON_BPNS_So_240304_micro_blank2
EMOBON 240423 BPNS So3 Micro R1,EMOBON metagenome sediment sample from station BPNS collected on 2024-04-23 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2024-04-23 00:00:00,BPNS_So_240423,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Expected 2024-12-31,micro,Expected 2024-12-31,1,NA,NA,Van Veen Grab,SoSOP3,NA,2024-04-23 00:00:00,OIS spoellokaal -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Hanneloor Heynderickx,https://orcid.org/0000-0002-5611-837X,,,,,,,,,,,
EMOBON 240423 BPNS So3 Micro R2,EMOBON metagenome sediment sample from station BPNS collected on 2024-04-23 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2024-04-23 00:00:00,BPNS_So_240423,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Expected 2024-12-31,micro,Expected 2024-12-31,2,NA,NA,Van Veen Grab,SoSOP3,NA,2024-04-23 00:00:00,OIS spoellokaal -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Hanneloor Heynderickx,https://orcid.org/0000-0002-5611-837X,,,,,,,,,,,
EMOBON 240423 BPNS So3 Micro R3,EMOBON metagenome sediment sample from station BPNS collected on 2024-04-23 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2024-04-23 00:00:00,BPNS_So_240423,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Expected 2024-12-31,micro,Expected 2024-12-31,3,NA,NA,Van Veen Grab,SoSOP3,NA,2024-04-23 00:00:00,OIS spoellokaal -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Hanneloor Heynderickx,https://orcid.org/0000-0002-5611-837X,,,,,,,,,,,
EMOBON 240423 BPNS So3 Micro R4,EMOBON metagenome sediment sample from station BPNS collected on 2024-04-23 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2024-04-23 00:00:00,BPNS_So_240423,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Expected 2024-12-31,micro,Expected 2024-12-31,4,NA,NA,Van Veen Grab,SoSOP3,NA,2024-04-23 00:00:00,OIS spoellokaal -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Hanneloor Heynderickx,https://orcid.org/0000-0002-5611-837X,,,,,,,,,,,
EMOBON 240423 BPNS So3 Micro B1,EMOBON metagenome sediment sample from station BPNS collected on 2024-04-23 community collected micro,32644,unidentified,metagenome,sediment [ENVO:00002007],2024-04-23 00:00:00,BPNS_So_240423,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Expected 2024-12-31,micro,Expected 2024-12-31,blank1,NA,NA,Van Veen Grab,SoSOP3,NA,2024-04-23 00:00:00,OIS spoellokaal -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Hanneloor Heynderickx,https://orcid.org/0000-0002-5611-837X,,,,,,,,,,,
EMOBON 240423 BPNS So3 Micro B2,EMOBON metagenome sediment sample from station BPNS collected on 2024-04-23 community collected micro,32644,unidentified,metagenome,sediment [ENVO:00002007],2024-04-23 00:00:00,BPNS_So_240423,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Expected 2024-12-31,micro,Expected 2024-12-31,blank2,NA,NA,Van Veen Grab,SoSOP3,NA,2024-04-23 00:00:00,OIS spoellokaal -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Hanneloor Heynderickx,https://orcid.org/0000-0002-5611-837X,,,,,,,,,,,
EMOBON 240423 BPNS So3 Macro R1,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2024-04-23 community collected macro,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2024-04-23 00:00:00,BPNS_So_240423,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140 ,Expected 2024-12-31,macro,Expected 2024-12-31,1,NA,NA,Van Veen Grab,SoSOP3,NA,2024-04-23 00:00:00,OIS -20 Freezer room,-20,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Hanneloor Heynderickx,https://orcid.org/0000-0002-5611-837X,,,,,,,,,,,
EMOBON 240423 BPNS So3 Macro R2,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2024-04-23 community collected macro,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2024-04-23 00:00:00,BPNS_So_240423,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140 ,Expected 2024-12-31,macro,Expected 2024-12-31,2,NA,NA,Van Veen Grab,SoSOP3,NA,2024-04-23 00:00:00,OIS -20 Freezer room,-20,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Hanneloor Heynderickx,https://orcid.org/0000-0002-5611-837X,,,,,,,,,,,
EMOBON 240423 BPNS So3 Macro R3,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2024-04-23 community collected macro,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2024-04-23 00:00:00,BPNS_So_240423,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140 ,Expected 2024-12-31,macro,Expected 2024-12-31,3,NA,NA,Van Veen Grab,SoSOP3,NA,2024-04-23 00:00:00,OIS -20 Freezer room,-20,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Hanneloor Heynderickx,https://orcid.org/0000-0002-5611-837X,,,,,,,,,,,
EMOBON 240423 BPNS So3 Macro R4,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2024-04-23 community collected macro,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2024-04-23 00:00:00,BPNS_So_240423,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140 ,Expected 2024-12-31,macro,Expected 2024-12-31,4,NA,NA,Van Veen Grab,SoSOP3,NA,2024-04-23 00:00:00,OIS -20 Freezer room,-20,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Hanneloor Heynderickx,https://orcid.org/0000-0002-5611-837X,,,,,,,,,,,
EMOBON 240423 BPNS So3 Macro B,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2024-04-23 community collected macro,32644,unidentified,mimarks-specimen,sediment [ENVO:00002007],2024-04-23 00:00:00,BPNS_So_240423,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140 ,Expected 2024-12-31,macro,Expected 2024-12-31,blank,NA,NA,Van Veen Grab,SoSOP4,NA,2024-04-23 00:00:00,OIS -20 Freezer room,-20,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Hanneloor Heynderickx,https://orcid.org/0000-0002-5611-837X,,,,,,,,,,,
EMOBON 240423 BPNS So3 Meio R1,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2024-04-23 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2024-04-23 00:00:00,BPNS_So_240423,Lara Macheriotou,https://orcid.org/0000-0002-5662-5689,Expected 2024-12-31,meio,Expected 2024-12-31,1,0.32,NA,Van Veen Grab,SoSOP3,NA,,,,,,,,,,,,,,,,,,
EMOBON 240423 BPNS So3 Meio R2,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2024-04-23 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2024-04-23 00:00:00,BPNS_So_240423,Lara Macheriotou,https://orcid.org/0000-0002-5662-5689,Expected 2024-12-31,meio,Expected 2024-12-31,2,0.32,NA,Van Veen Grab,SoSOP3,NA,,,,,,,,,,,,,,,,,,
EMOBON 240423 BPNS So3 Meio R3,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2024-04-23 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2024-04-23 00:00:00,BPNS_So_240423,Lara Macheriotou,https://orcid.org/0000-0002-5662-5689,Expected 2024-12-31,meio,Expected 2024-12-31,3,0.32,NA,Van Veen Grab,SoSOP3,NA,,,,,,,,,,,,,,,,,,
EMOBON 240423 BPNS So3 Meio R4,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2024-04-23 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2024-04-23 00:00:00,BPNS_So_240423,Lara Macheriotou,https://orcid.org/0000-0002-5662-5689,Expected 2024-12-31,meio,Expected 2024-12-31,4,0.32,NA,Van Veen Grab,SoSOP3,NA,,,,,,,,,,,,,,,,,,
EMOBON 240423 BPNS So3 Meio B,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2024-04-23 community collected meio,32644,unidentified,mimarks-specimen,sediment [ENVO:00002007],2024-04-23 00:00:00,BPNS_So_240423,Lara Macheriotou,https://orcid.org/0000-0002-5662-5689,Expected 2024-12-31,meio,Expected 2024-12-31,blank,0.32,NA,Van Veen Grab,SoSOP3,NA,,,,,,,,,,,,,,,,,,
