source_mat_id,chlorophyll,chlorophyll_method,sea_surf_temp,sea_surf_temp_method,sea_subsurf_temp,sea_subsurf_temp_method,sea_surf_salinity,sea_surf_salinity_method,sea_subsurf_salinity,sea_subsurf_salinity_method,alkalinity,alkalinity_method,ammonium,ammonium_method,bac_prod,bac_prod_method,biomass,biomass_method,chem_administration,conduc,conduc_method,density,density_method,diss_carb_dioxide,diss_carb_dioxide_method,diss_inorg_carb,diss_inorg_carb_method,diss_org_carb,diss_org_carb_method,diss_org_nitro,diss_org_nitro_method,diss_oxygen,diss_oxygen_method,down_par,down_par_method,n_alkanes,n_alkanes_method,nitrate,nitrate_method,nitrite,nitrite_method,organism_count,organism_count_method,ph,ph_method,part_org_carb,part_org_carb_method,part_org_nitro,part_org_nitro_method,petroleum_hydrocarb,petroleum_hydrocarb_method,phaeopigments,phaeopigments_method,phosphate,phosphate_method,pigments,pigments_method,pressure,pressure_method,primary_prod,primary_prod_method,silicate,silicate_method,sulfate,sulfate_method,sulfide,sulfide_method,turbidity,turbidity_method,water_current,water_current_method
EMOBON_BPNS_Wa_174,NA,HPLC,NA,CTD broke,NA,CTD broke,NA,CTD broke,NA,CTD broke,,,,,,,,,,NA,CTD broke,NA,CTD broke,,,,,,,,,NA,CTD broke,,,,,2,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.22,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,Expected 2024-12-31,CTD,,,1.66,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,NA,NA,NA,NA,,,,,,,,,NA,NA,,,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,,NA,NA,,,NA,NA,,,,,,,,
EMOBON_BPNS_Wa_176,NA,HPLC,NA,CTD broke,NA,CTD broke,NA,CTD broke,NA,CTD broke,,,,,,,,,,NA,CTD broke,NA,CTD broke,,,,,,,,,NA,CTD broke,,,,,2,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.22,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,Expected 2024-12-31,CTD,,,1.66,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_177,NA,HPLC,NA,CTD broke,NA,CTD broke,NA,CTD broke,NA,CTD broke,,,,,,,,,,NA,CTD broke,NA,CTD broke,,,,,,,,,NA,CTD broke,,,,,2,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.22,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,Expected 2024-12-31,CTD,,,1.66,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_178,NA,HPLC,NA,CTD broke,NA,CTD broke,NA,CTD broke,NA,CTD broke,,,,,,,,,,NA,CTD broke,NA,CTD broke,,,,,,,,,NA,CTD broke,,,,,2,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.22,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,Expected 2024-12-31,CTD,,,1.66,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_179,NA,HPLC,NA,CTD broke,NA,CTD broke,NA,CTD broke,NA,CTD broke,,,,,,,,,,NA,CTD broke,NA,CTD broke,,,,,,,,,NA,CTD broke,,,,,2,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.22,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,Expected 2024-12-31,CTD,,,1.66,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,NA,NA,NA,NA,,,,,,,,,NA,NA,,,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,,NA,NA,,,NA,NA,,,,,,,,
EMOBON_BPNS_Wa_181,1.212,HPLC,9.135,CTD,8.972,CTD,32.018,CTD,29.308,CTD,,,,,,,,,,36356.615,CTD,1.026329,CTD,,,,,,,,,9.149678,CTD,,,,,11.39,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.54,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,0.99777942265,CTD,,,8.32,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_182,1.212,HPLC,9.135,CTD,8.972,CTD,32.018,CTD,29.308,CTD,,,,,,,,,,36356.615,CTD,1.026329,CTD,,,,,,,,,9.149678,CTD,,,,,11.39,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.54,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,0.99777942265,CTD,,,8.32,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_183,1.212,HPLC,9.135,CTD,8.972,CTD,32.018,CTD,29.308,CTD,,,,,,,,,,36356.615,CTD,1.026329,CTD,,,,,,,,,9.149678,CTD,,,,,11.39,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.54,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,0.99777942265,CTD,,,8.32,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_184,1.212,HPLC,9.135,CTD,8.972,CTD,32.018,CTD,29.308,CTD,,,,,,,,,,36356.615,CTD,1.026329,CTD,,,,,,,,,9.149678,CTD,,,,,11.39,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.54,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,0.99777942265,CTD,,,8.32,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,NA,NA,NA,NA,,,,,,,,,NA,NA,,,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,,NA,NA,,,NA,NA,,,,,,,,
EMOBON_BPNS_Wa_186,1.212,HPLC,9.135,CTD,8.972,CTD,32.018,CTD,29.308,CTD,,,,,,,,,,36356.615,CTD,1.026329,CTD,,,,,,,,,9.149678,CTD,,,,,11.39,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.54,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,0.99777942265,CTD,,,8.32,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_187,1.212,HPLC,9.135,CTD,8.972,CTD,32.018,CTD,29.308,CTD,,,,,,,,,,36356.615,CTD,1.026329,CTD,,,,,,,,,9.149678,CTD,,,,,11.39,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.54,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,0.99777942265,CTD,,,8.32,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_188,1.212,HPLC,9.135,CTD,8.972,CTD,32.018,CTD,29.308,CTD,,,,,,,,,,36356.615,CTD,1.026329,CTD,,,,,,,,,9.149678,CTD,,,,,11.39,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.54,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,0.99777942265,CTD,,,8.32,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_189,1.212,HPLC,9.135,CTD,8.972,CTD,32.018,CTD,29.308,CTD,,,,,,,,,,36356.615,CTD,1.026329,CTD,,,,,,,,,9.149678,CTD,,,,,11.39,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.54,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,0.99777942265,CTD,,,8.32,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,NA,NA,NA,NA,,,,,,,,,NA,NA,,,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,,NA,NA,,,NA,NA,,,,,,,,
EMOBON_BPNS_Wa_191,1.212,HPLC,9.135,CTD,8.972,CTD,32.018,CTD,29.308,CTD,,,,,,,,,,36356.615,CTD,1.026329,CTD,,,,,,,,,9.149678,CTD,,,,,11.39,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.54,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,0.99777942265,CTD,,,8.32,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_192,1.212,HPLC,9.135,CTD,8.972,CTD,32.018,CTD,29.308,CTD,,,,,,,,,,36356.615,CTD,1.026329,CTD,,,,,,,,,9.149678,CTD,,,,,11.39,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.54,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,0.99777942265,CTD,,,8.32,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_193,1.212,HPLC,9.135,CTD,8.972,CTD,32.018,CTD,29.308,CTD,,,,,,,,,,36356.615,CTD,1.026329,CTD,,,,,,,,,9.149678,CTD,,,,,11.39,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.54,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,0.99777942265,CTD,,,8.32,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_194,1.212,HPLC,9.135,CTD,8.972,CTD,32.018,CTD,29.308,CTD,,,,,,,,,,36356.615,CTD,1.026329,CTD,,,,,,,,,9.149678,CTD,,,,,11.39,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.54,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,0.99777942265,CTD,,,8.32,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,NA,NA,NA,NA,,,,,,,,,NA,NA,,,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,,NA,NA,,,NA,NA,,,,,,,,
EMOBON_BPNS_Wa_196,1.212,HPLC,9.135,CTD,8.972,CTD,32.018,CTD,29.308,CTD,,,,,,,,,,36356.615,CTD,1.026329,CTD,,,,,,,,,9.149678,CTD,,,,,11.39,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.54,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,0.99777942265,CTD,,,8.32,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_197,1.212,HPLC,9.135,CTD,8.972,CTD,32.018,CTD,29.308,CTD,,,,,,,,,,36356.615,CTD,1.026329,CTD,,,,,,,,,9.149678,CTD,,,,,11.39,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.54,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,0.99777942265,CTD,,,8.32,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_198,1.212,HPLC,9.135,CTD,8.972,CTD,32.018,CTD,29.308,CTD,,,,,,,,,,36356.615,CTD,1.026329,CTD,,,,,,,,,9.149678,CTD,,,,,11.39,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.54,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,0.99777942265,CTD,,,8.32,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_199,1.212,HPLC,9.135,CTD,8.972,CTD,32.018,CTD,29.308,CTD,,,,,,,,,,36356.615,CTD,1.026329,CTD,,,,,,,,,9.149678,CTD,,,,,11.39,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.54,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,0.99777942265,CTD,,,8.32,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,NA,NA,NA,NA,,,,,,,,,NA,NA,,,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,,NA,NA,,,NA,NA,,,,,,,,
EMOBON_BPNS_Wa_201,Expected 12-2024,HPLC,6.812,CTD,6.791,CTD,31.645,CTD,33.238,CTD,,,,,,,,,,33498,CTD,1.026062,CTD,,,,,,,,,NA,CTD negative value. prob corrupted measurement,,,,,15.1,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.04,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00863557858,CTD,,,7.23,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_202,Expected 12-2024,HPLC,6.812,CTD,6.791,CTD,31.645,CTD,33.238,CTD,,,,,,,,,,33498,CTD,1.026062,CTD,,,,,,,,,NA,CTD negative value. prob corrupted measurement,,,,,15.1,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.04,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00863557858,CTD,,,7.23,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_203,Expected 12-2024,HPLC,6.812,CTD,6.791,CTD,31.645,CTD,33.238,CTD,,,,,,,,,,33498,CTD,1.026062,CTD,,,,,,,,,NA,CTD negative value. prob corrupted measurement,,,,,15.1,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.04,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00863557858,CTD,,,7.23,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_204,Expected 12-2024,HPLC,6.812,CTD,6.791,CTD,31.645,CTD,33.238,CTD,,,,,,,,,,33498,CTD,1.026062,CTD,,,,,,,,,NA,CTD negative value. prob corrupted measurement,,,,,15.1,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.04,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00863557858,CTD,,,7.23,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,NA,NA,NA,NA,,,,,,,,,NA,NA,,,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,,NA,NA,,,NA,NA,,,,,,,,
EMOBON_BPNS_Wa_206,Expected 12-2024,HPLC,6.812,CTD,6.791,CTD,31.645,CTD,33.238,CTD,,,,,,,,,,33498,CTD,1.026062,CTD,,,,,,,,,NA,CTD negative value. prob corrupted measurement,,,,,15.1,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.04,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00863557858,CTD,,,7.23,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_207,Expected 12-2024,HPLC,6.812,CTD,6.791,CTD,31.645,CTD,33.238,CTD,,,,,,,,,,33498,CTD,1.026062,CTD,,,,,,,,,NA,CTD negative value. prob corrupted measurement,,,,,15.1,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.04,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00863557858,CTD,,,7.23,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_208,Expected 12-2024,HPLC,6.812,CTD,6.791,CTD,31.645,CTD,33.238,CTD,,,,,,,,,,33498,CTD,1.026062,CTD,,,,,,,,,NA,CTD negative value. prob corrupted measurement,,,,,15.1,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.04,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00863557858,CTD,,,7.23,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_209,Expected 12-2024,HPLC,6.812,CTD,6.791,CTD,31.645,CTD,33.238,CTD,,,,,,,,,,33498,CTD,1.026062,CTD,,,,,,,,,NA,CTD negative value. prob corrupted measurement,,,,,15.1,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.04,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00863557858,CTD,,,7.23,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,NA,NA,NA,NA,,,,,,,,,NA,NA,,,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,,NA,NA,,,NA,NA,,,,,,,,
EMOBON_BPNS_Wa_211,Expected 12-2024,HPLC,6.812,CTD,6.791,CTD,31.645,CTD,33.238,CTD,,,,,,,,,,33498,CTD,1.026062,CTD,,,,,,,,,NA,CTD negative value. prob corrupted measurement,,,,,15.1,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.04,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00863557858,CTD,,,7.23,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_212,Expected 12-2024,HPLC,6.812,CTD,6.791,CTD,31.645,CTD,33.238,CTD,,,,,,,,,,33498,CTD,1.026062,CTD,,,,,,,,,NA,CTD negative value. prob corrupted measurement,,,,,15.1,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.04,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00863557858,CTD,,,7.23,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_213,Expected 12-2024,HPLC,6.812,CTD,6.791,CTD,31.645,CTD,33.238,CTD,,,,,,,,,,33498,CTD,1.026062,CTD,,,,,,,,,NA,CTD negative value. prob corrupted measurement,,,,,15.1,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.04,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00863557858,CTD,,,7.23,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_214,Expected 12-2024,HPLC,6.812,CTD,6.791,CTD,31.645,CTD,33.238,CTD,,,,,,,,,,33498,CTD,1.026062,CTD,,,,,,,,,NA,CTD negative value. prob corrupted measurement,,,,,15.1,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.04,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00863557858,CTD,,,7.23,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,NA,NA,NA,NA,,,,,,,,,NA,NA,,,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,,NA,NA,,,NA,NA,,,,,,,,
EMOBON_BPNS_Wa_216,Expected 12-2024,HPLC,6.812,CTD,6.791,CTD,31.645,CTD,33.238,CTD,,,,,,,,,,33498,CTD,1.026062,CTD,,,,,,,,,NA,CTD negative value. prob corrupted measurement,,,,,15.1,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.04,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00863557858,CTD,,,7.23,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_217,Expected 12-2024,HPLC,6.812,CTD,6.791,CTD,31.645,CTD,33.238,CTD,,,,,,,,,,33498,CTD,1.026062,CTD,,,,,,,,,NA,CTD negative value. prob corrupted measurement,,,,,15.1,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.04,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00863557858,CTD,,,7.23,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_218,Expected 12-2024,HPLC,6.812,CTD,6.791,CTD,31.645,CTD,33.238,CTD,,,,,,,,,,33498,CTD,1.026062,CTD,,,,,,,,,NA,CTD negative value. prob corrupted measurement,,,,,15.1,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.04,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00863557858,CTD,,,7.23,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_219,Expected 12-2024,HPLC,6.812,CTD,6.791,CTD,31.645,CTD,33.238,CTD,,,,,,,,,,33498,CTD,1.026062,CTD,,,,,,,,,NA,CTD negative value. prob corrupted measurement,,,,,15.1,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.04,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00863557858,CTD,,,7.23,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,NA,NA,NA,NA,,,,,,,,,NA,NA,,,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,,NA,NA,,,NA,NA,,,,,,,,
EMOBON_BPNS_Wa_221,Expected 12-2024,HPLC,16.895,CTD,16.896,CTD,32.005,CTD,32.169,CTD,,,,,,,,,,41540.429,CTD,1.023371,CTD,,,,,,,,,NA,oxygen sensor broken,,,,,4.79,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.06,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00271403898,CTD,,,0.64,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_222,Expected 12-2024,HPLC,16.895,CTD,16.896,CTD,32.005,CTD,32.169,CTD,,,,,,,,,,41540.429,CTD,1.023371,CTD,,,,,,,,,NA,oxygen sensor broken,,,,,4.79,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.06,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00271403898,CTD,,,0.64,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_223,Expected 12-2024,HPLC,16.895,CTD,16.896,CTD,32.005,CTD,32.169,CTD,,,,,,,,,,41540.429,CTD,1.023371,CTD,,,,,,,,,NA,oxygen sensor broken,,,,,4.79,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.06,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00271403898,CTD,,,0.64,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_224,Expected 12-2024,HPLC,16.895,CTD,16.896,CTD,32.005,CTD,32.169,CTD,,,,,,,,,,41540.429,CTD,1.023371,CTD,,,,,,,,,NA,oxygen sensor broken,,,,,4.79,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.06,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00271403898,CTD,,,0.64,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,NA,NA,NA,NA,,,,,,,,,NA,NA,,,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,,NA,NA,,,NA,NA,,,,,,,,
EMOBON_BPNS_Wa_226,Expected 12-2024,HPLC,16.895,CTD,16.896,CTD,32.005,CTD,32.169,CTD,,,,,,,,,,41540.429,CTD,1.023371,CTD,,,,,,,,,NA,oxygen sensor broken,,,,,4.79,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.06,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00271403898,CTD,,,0.64,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_227,Expected 12-2024,HPLC,16.895,CTD,16.896,CTD,32.005,CTD,32.169,CTD,,,,,,,,,,41540.429,CTD,1.023371,CTD,,,,,,,,,NA,oxygen sensor broken,,,,,4.79,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.06,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00271403898,CTD,,,0.64,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_228,Expected 12-2024,HPLC,16.895,CTD,16.896,CTD,32.005,CTD,32.169,CTD,,,,,,,,,,41540.429,CTD,1.023371,CTD,,,,,,,,,NA,oxygen sensor broken,,,,,4.79,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.06,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00271403898,CTD,,,0.64,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_229,Expected 12-2024,HPLC,16.895,CTD,16.896,CTD,32.005,CTD,32.169,CTD,,,,,,,,,,41540.429,CTD,1.023371,CTD,,,,,,,,,NA,oxygen sensor broken,,,,,4.79,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.06,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00271403898,CTD,,,0.64,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,NA,NA,NA,NA,,,,,,,,,NA,NA,,,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,,NA,NA,,,NA,NA,,,,,,,,
EMOBON_BPNS_Wa_231,Expected 12-2024,HPLC,16.895,CTD,16.896,CTD,32.005,CTD,32.169,CTD,,,,,,,,,,41540.429,CTD,1.023371,CTD,,,,,,,,,NA,oxygen sensor broken,,,,,4.79,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.06,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00271403898,CTD,,,0.64,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
EMOBON_BPNS_Wa_232,Expected 12-2024,HPLC,16.895,CTD,16.896,CTD,32.005,CTD,32.169,CTD,,,,,,,,,,41540.429,CTD,1.023371,CTD,,,,,,,,,NA,oxygen sensor broken,,,,,4.79,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.06,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00271403898,CTD,,,0.64,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,
