source_mat_id_orig,samp_description,tax_id,scientific_name,investigation_type,env_material,collection_date,sampling_event,sampl_person,sampl_person_orcid,tidal_stage,noteworthy_env_cond,depth,replicate,samp_size_vol,time_fi,size_frac,size_frac_low,size_frac_up,membr_cut,samp_collect_device,samp_mat_process,samp_mat_process_dev,samp_store_date,samp_store_loc,samp_store_temp,store_person,store_person_orcid,other_person,other_person_orcid,long_store,ship_date,arr_date_hq,store_temp_hq,ship_date_seq,arr_date_seq,failure,failure_comment,ENA_accession_number_sample,source_mat_id
EMOBON 220420 BPNS Wa 200 Blank        ,EMOBON metagenome water sample from station BPNS collected on 2022-04-20 size fraction 200um,256318,metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-04-20 00:00:00,BPNS_Wa_220420,Rune Lagaisse,0000-0001-9191-9140,NA,,NA,blank_1,NA,NA,200,200,NA,NA,WP2,WaSOP3,Failed; extreme bloom conditions,2022-04-20 17:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,extreme Phaeocystis and Pseudo-nitzschia bloom; filtration was impossible,,EMOBON_BPNSWa120
EMOBON 220601 BPNS Wa 3 R1        ,EMOBON metagenome water sample from station BPNS collected on 2022-06-01 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-06-01 00:00:00,BPNS_Wa_220601,Rune Lagaisse,0000-0001-9191-9140,flood_tide,,20.3,1,6,0.4,3-200,3,200,Y,Niskin Bottle,WaSOP1,NA,2022-06-01 10:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,2022-09-26 00:00:00,2022-09-30 00:00:00,-70,2023-06-01 00:00:00,2023-06-01 00:00:00,,,,EMOBON_BPNSWa121
EMOBON 220601 BPNS Wa 3 R2        ,EMOBON metagenome water sample from station BPNS collected on 2022-06-01 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-06-01 00:00:00,BPNS_Wa_220601,Rune Lagaisse,0000-0001-9191-9140,flood_tide,,20.3,2,6,0.4,3-200,3,200,Y,Niskin Bottle,WaSOP1,NA,2022-06-01 10:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,2022-09-26 00:00:00,2022-09-30 00:00:00,-70,2023-06-01 00:00:00,2023-06-01 00:00:00,,,,EMOBON_BPNSWa122
EMOBON 220601 BPNS Wa 3 R3        ,EMOBON metagenome water sample from station BPNS collected on 2022-06-01 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-06-01 00:00:00,BPNS_Wa_220601,Rune Lagaisse,0000-0001-9191-9140,flood_tide,,20.3,3,6,0.4,3-200,3,200,Y,Niskin Bottle,WaSOP1,NA,2022-06-01 10:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa123
EMOBON 220601 BPNS Wa 3 R4        ,EMOBON metagenome water sample from station BPNS collected on 2022-06-01 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-06-01 00:00:00,BPNS_Wa_220601,Rune Lagaisse,0000-0001-9191-9140,flood_tide,,20.3,4,6,0.4,3-200,3,200,Y,Niskin Bottle,WaSOP1,NA,2022-06-01 10:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa124
EMOBON 220601 BPNS Wa 3 Blank        ,EMOBON metagenome water sample from station BPNS collected on 2022-06-01 size fraction 3-200um,256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2022-06-01 00:00:00,BPNS_Wa_220601,Rune Lagaisse,0000-0001-9191-9140,NA,,NA,blank_1,6,0.05,3-200,3,200,N,Niskin Bottle,WaSOP1,NA,2022-06-01 10:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa125
EMOBON 220601 BPNS Wa 0.2 R1        ,EMOBON metagenome water sample from station BPNS collected on 2022-06-01 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-06-01 00:00:00,BPNS_Wa_220601,Rune Lagaisse,0000-0001-9191-9140,flood_tide,,20.3,1,6,0.4,0.2-3,0.2,3,Y,Niskin Bottle,WaSOP1,NA,2022-06-01 10:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,2022-09-26 00:00:00,2022-09-30 00:00:00,-70,2023-06-01 00:00:00,2023-06-01 00:00:00,,,,EMOBON_BPNSWa126
EMOBON 220601 BPNS Wa 0.2 R2        ,EMOBON metagenome water sample from station BPNS collected on 2022-06-01 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-06-01 00:00:00,BPNS_Wa_220601,Rune Lagaisse,0000-0001-9191-9140,flood_tide,,20.3,2,6,0.4,0.2-3,0.2,3,Y,Niskin Bottle,WaSOP1,NA,2022-06-01 10:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,2022-09-26 00:00:00,2022-09-30 00:00:00,-70,2023-06-01 00:00:00,2023-06-01 00:00:00,,,,EMOBON_BPNSWa127
EMOBON 220601 BPNS Wa 0.2 R3        ,EMOBON metagenome water sample from station BPNS collected on 2022-06-01 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-06-01 00:00:00,BPNS_Wa_220601,Rune Lagaisse,0000-0001-9191-9140,flood_tide,,20.3,3,6,0.4,0.2-3,0.2,3,Y,Niskin Bottle,WaSOP1,NA,2022-06-01 10:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa128
EMOBON 220601 BPNS Wa 0.2 R4        ,EMOBON metagenome water sample from station BPNS collected on 2022-06-01 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-06-01 00:00:00,BPNS_Wa_220601,Rune Lagaisse,0000-0001-9191-9140,flood_tide,,20.3,4,6,0.4,0.2-3,0.2,3,Y,Niskin Bottle,WaSOP1,NA,2022-06-01 10:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa129
EMOBON 220601 BPNS Wa 0.2 Blank,EMOBON metagenome water sample from station BPNS collected on 2022-06-01 size fraction 0.2-3um,256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2022-06-01 00:00:00,BPNS_Wa_220601,Rune Lagaisse,0000-0001-9191-9140,NA,,NA,blank_1,6,0.05,0.2-3,0.2,3,N,Niskin Bottle,WaSOP1,NA,2022-06-01 10:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa130
EMOBON 220601 BPNS Wa 20 R1        ,EMOBON metagenome water sample from station BPNS collected on 2022-06-01 size fraction 20um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-06-01 00:00:00,BPNS_Wa_220601,Rune Lagaisse,0000-0001-9191-9140,flood_tide,,20.3,1,0.25,0.5,20,20,NA,N,Apstein,WaSOP2,NA,2022-06-01 10:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa131
EMOBON 220601 BPNS Wa 20 R2,EMOBON metagenome water sample from station BPNS collected on 2022-06-01 size fraction 20um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-06-01 00:00:00,BPNS_Wa_220601,Rune Lagaisse,0000-0001-9191-9140,flood_tide,,20.3,2,0.25,0.5,20,20,NA,N,Apstein,WaSOP2,NA,2022-06-01 10:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa132
EMOBON 220601 BPNS Wa 20 R3,EMOBON metagenome water sample from station BPNS collected on 2022-06-01 size fraction 20um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-06-01 00:00:00,BPNS_Wa_220601,Rune Lagaisse,0000-0001-9191-9140,flood_tide,,20.3,3,0.25,0.5,20,20,NA,N,Apstein,WaSOP2,NA,2022-06-01 10:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa133
EMOBON 220601 BPNS Wa 20 R4,EMOBON metagenome water sample from station BPNS collected on 2022-06-01 size fraction 20um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-06-01 00:00:00,BPNS_Wa_220601,Rune Lagaisse,0000-0001-9191-9140,flood_tide,,20.3,4,0.25,0.5,20,20,NA,N,Apstein,WaSOP2,NA,2022-06-01 10:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa134
EMOBON 220601 BPNS Wa 20 Blank,EMOBON metagenome water sample from station BPNS collected on 2022-06-01 size fraction 20um,256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2022-06-01 00:00:00,BPNS_Wa_220601,Rune Lagaisse,0000-0001-9191-9140,NA,,NA,blank_1,0.25,0.005,20,20,NA,N,Apstein,WaSOP2,NA,2022-06-01 10:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa135
EMOBON 220601 BPNS Wa 200 R1        ,EMOBON metagenome water sample from station BPNS collected on 2022-06-01 size fraction 200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-06-01 00:00:00,BPNS_Wa_220601,Rune Lagaisse,0000-0001-9191-9140,flood_tide,,20.3,1,0,NA,200,200,NA,N,WP2,WaSOP3,bloom; filtrations failed; nothing went through filter after 1h of filtration; discarded top water but did freeze samples (visible material on top),2022-06-01 10:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa136
EMOBON 220601 BPNS Wa 200 R2        ,EMOBON metagenome water sample from station BPNS collected on 2022-06-01 size fraction 200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-06-01 00:00:00,BPNS_Wa_220601,Rune Lagaisse,0000-0001-9191-9140,flood_tide,,20.3,2,0,NA,200,200,NA,N,WP2,WaSOP3,bloom; filtrations failed; nothing went through filter after 1h of filtration; discarded top water but did freeze samples (visible material on top),2022-06-01 10:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa137
EMOBON 220601 BPNS Wa 200 R3        ,EMOBON metagenome water sample from station BPNS collected on 2022-06-01 size fraction 200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-06-01 00:00:00,BPNS_Wa_220601,Rune Lagaisse,0000-0001-9191-9140,flood_tide,,20.3,3,0,NA,200,200,NA,N,WP2,WaSOP3,bloom; filtrations failed; nothing went through filter after 1h of filtration; discarded top water but did freeze samples (visible material on top),2022-06-01 10:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa138
EMOBON 220601 BPNS Wa 200 R4        ,EMOBON metagenome water sample from station BPNS collected on 2022-06-01 size fraction 200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-06-01 00:00:00,BPNS_Wa_220601,Rune Lagaisse,0000-0001-9191-9140,flood_tide,,20.3,4,0,NA,200,200,NA,N,WP2,WaSOP3,bloom; filtrations failed; nothing went through filter after 1h of filtration; discarded top water but did freeze samples (visible material on top),2022-06-01 10:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa139
EMOBON 220601 BPNS Wa 200 Blank        ,EMOBON metagenome water sample from station BPNS collected on 2022-06-01 size fraction 200um,256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2022-06-01 00:00:00,BPNS_Wa_220601,Rune Lagaisse,0000-0001-9191-9140,NA,,NA,blank_1,0.25,0.005,200,200,NA,N,WP2,WaSOP3,bloom; filtrations failed; nothing went through filter after 1h of filtration; discarded top water but did freeze samples (visible material on top),2022-06-01 10:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa140
EMOBON 220819 BPNS Wa 3 R1        ,EMOBON metagenome water sample from station BPNS collected on 2022-08-19 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-08-19 00:00:00,BPNS_Wa_220819,Rune Lagaisse,0000-0001-9191-9140,flood_tide,,19.9,1,6,0.5,3-200,3,200,Y,Niskin Bottle,WaSOP1,NA,2022-08-19 00:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,2022-09-26 00:00:00,2022-09-30 00:00:00,-70,2023-06-01 00:00:00,2023-06-01 00:00:00,,,,EMOBON_BPNSWa141
EMOBON 220819 BPNS Wa 3 R2        ,EMOBON metagenome water sample from station BPNS collected on 2022-08-19 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-08-19 00:00:00,BPNS_Wa_220819,Rune Lagaisse,0000-0001-9191-9140,flood_tide,,19.9,2,6,0.5,3-200,3,200,Y,Niskin Bottle,WaSOP1,NA,2022-08-19 00:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,2022-09-26 00:00:00,2022-09-30 00:00:00,-70,2023-06-01 00:00:00,2023-06-01 00:00:00,,,,EMOBON_BPNSWa142
EMOBON 220819 BPNS Wa 3 R3        ,EMOBON metagenome water sample from station BPNS collected on 2022-08-19 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-08-19 00:00:00,BPNS_Wa_220819,Rune Lagaisse,0000-0001-9191-9140,flood_tide,,19.9,3,6,0.5,3-200,3,200,Y,Niskin Bottle,WaSOP1,NA,2022-08-19 00:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa143
EMOBON 220819 BPNS Wa 3 R4        ,EMOBON metagenome water sample from station BPNS collected on 2022-08-19 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-08-19 00:00:00,BPNS_Wa_220819,Rune Lagaisse,0000-0001-9191-9140,flood_tide,,19.9,4,6,0.5,3-200,3,200,Y,Niskin Bottle,WaSOP1,NA,2022-08-19 00:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa144
EMOBON 220819 BPNS Wa 3 Blank        ,EMOBON metagenome water sample from station BPNS collected on 2022-08-19 size fraction 3-200um,256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2022-08-19 00:00:00,BPNS_Wa_220819,Rune Lagaisse,0000-0001-9191-9140,NA,,NA,blank_1,6,0.05,3-200,3,200,N,Niskin Bottle,WaSOP1,NA,2022-08-19 00:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa145
EMOBON 220819 BPNS Wa 0.2 R1        ,EMOBON metagenome water sample from station BPNS collected on 2022-08-19 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-08-19 00:00:00,BPNS_Wa_220819,Rune Lagaisse,0000-0001-9191-9140,flood_tide,,19.9,1,6,0.25,0.2-3,0.2,3,Y,Niskin Bottle,WaSOP1,NA,2022-08-19 00:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,2022-09-26 00:00:00,2022-09-30 00:00:00,-70,2023-06-01 00:00:00,2023-06-01 00:00:00,,,,EMOBON_BPNSWa146
EMOBON 220819 BPNS Wa 0.2 R2        ,EMOBON metagenome water sample from station BPNS collected on 2022-08-19 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-08-19 00:00:00,BPNS_Wa_220819,Rune Lagaisse,0000-0001-9191-9140,flood_tide,,19.9,2,6,0.25,0.2-3,0.2,3,Y,Niskin Bottle,WaSOP1,NA,2022-08-19 00:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,2022-09-26 00:00:00,2022-09-30 00:00:00,-70,2023-06-01 00:00:00,2023-06-01 00:00:00,,,,EMOBON_BPNSWa147
EMOBON 220819 BPNS Wa 0.2 R3        ,EMOBON metagenome water sample from station BPNS collected on 2022-08-19 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-08-19 00:00:00,BPNS_Wa_220819,Rune Lagaisse,0000-0001-9191-9140,flood_tide,,19.9,3,6,0.25,0.2-3,0.2,3,Y,Niskin Bottle,WaSOP1,NA,2022-08-19 00:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa148
EMOBON 220819 BPNS Wa 0.2 R4        ,EMOBON metagenome water sample from station BPNS collected on 2022-08-19 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-08-19 00:00:00,BPNS_Wa_220819,Rune Lagaisse,0000-0001-9191-9140,flood_tide,,19.9,4,6,0.25,0.2-3,0.2,3,Y,Niskin Bottle,WaSOP1,NA,2022-08-19 00:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa149
EMOBON 220819 BPNS Wa 0.2 Blank,EMOBON metagenome water sample from station BPNS collected on 2022-08-19 size fraction 0.2-3um,256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2022-08-19 00:00:00,BPNS_Wa_220819,Rune Lagaisse,0000-0001-9191-9140,NA,,NA,blank_1,6,0.05,0.2-3,0.2,3,N,Niskin Bottle,WaSOP1,NA,2022-08-19 00:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa150
EMOBON 220819 BPNS Wa 20 R1        ,EMOBON metagenome water sample from station BPNS collected on 2022-08-19 size fraction 20um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-08-19 00:00:00,BPNS_Wa_220819,Rune Lagaisse,0000-0001-9191-9140,flood_tide,,19.9,1,0.25,0.25,20,20,NA,N,Apstein,WaSOP2,NA,2022-08-19 00:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa151
EMOBON 220819 BPNS Wa 20 R2,EMOBON metagenome water sample from station BPNS collected on 2022-08-19 size fraction 20um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-08-19 00:00:00,BPNS_Wa_220819,Rune Lagaisse,0000-0001-9191-9140,flood_tide,,19.9,2,0.25,0.25,20,20,NA,N,Apstein,WaSOP2,NA,2022-08-19 00:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa152
EMOBON 220819 BPNS Wa 20 R3,EMOBON metagenome water sample from station BPNS collected on 2022-08-19 size fraction 20um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-08-19 00:00:00,BPNS_Wa_220819,Rune Lagaisse,0000-0001-9191-9140,flood_tide,,19.9,3,0.25,0.25,20,20,NA,N,Apstein,WaSOP2,NA,2022-08-19 00:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa153
EMOBON 220819 BPNS Wa 20 R4,EMOBON metagenome water sample from station BPNS collected on 2022-08-19 size fraction 20um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-08-19 00:00:00,BPNS_Wa_220819,Rune Lagaisse,0000-0001-9191-9140,flood_tide,,19.9,4,0.25,0.25,20,20,NA,N,Apstein,WaSOP2,NA,2022-08-19 00:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa154
EMOBON 220819 BPNS Wa 20 Blank,EMOBON metagenome water sample from station BPNS collected on 2022-08-19 size fraction 20um,256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2022-08-19 00:00:00,BPNS_Wa_220819,Rune Lagaisse,0000-0001-9191-9140,NA,,NA,blank_1,0.25,0.25,20,20,NA,N,Apstein,WaSOP2,NA,2022-08-19 00:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa155
EMOBON 220819 BPNS Wa 200 R1        ,EMOBON metagenome water sample from station BPNS collected on 2022-08-19 size fraction 200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-08-19 00:00:00,BPNS_Wa_220819,Rune Lagaisse,0000-0001-9191-9140,flood_tide,,19.9,1,0.25,0.25,200,200,NA,N,WP2,WaSOP3,NA,2022-08-19 00:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa156
EMOBON 220819 BPNS Wa 200 R2        ,EMOBON metagenome water sample from station BPNS collected on 2022-08-19 size fraction 200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-08-19 00:00:00,BPNS_Wa_220819,Rune Lagaisse,0000-0001-9191-9140,flood_tide,,19.9,2,0.25,0.25,200,200,NA,N,WP2,WaSOP3,NA,2022-08-19 00:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa157
EMOBON 220819 BPNS Wa 200 R3        ,EMOBON metagenome water sample from station BPNS collected on 2022-08-19 size fraction 200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-08-19 00:00:00,BPNS_Wa_220819,Rune Lagaisse,0000-0001-9191-9140,flood_tide,,19.9,3,0.25,0.25,200,200,NA,N,WP2,WaSOP3,NA,2022-08-19 00:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa158
EMOBON 220819 BPNS Wa 200 R4        ,EMOBON metagenome water sample from station BPNS collected on 2022-08-19 size fraction 200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-08-19 00:00:00,BPNS_Wa_220819,Rune Lagaisse,0000-0001-9191-9140,flood_tide,,19.9,4,0.25,0.25,200,200,NA,N,WP2,WaSOP3,NA,2022-08-19 00:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa159
EMOBON 220819 BPNS Wa 200 Blank        ,EMOBON metagenome water sample from station BPNS collected on 2022-08-19 size fraction 200um,256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2022-08-19 00:00:00,BPNS_Wa_220819,Rune Lagaisse,0000-0001-9191-9140,NA,,NA,blank_1,0.25,0.05,200,200,NA,N,WP2,WaSOP3,NA,2022-08-19 00:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNSWa160
EMOBON 221027 BPNS Wa 3 R1        ,EMOBON metagenome water sample from station BPNS collected on 2022-10-27 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150],2022-10-27 00:00:00,BPNS_Wa_221027,Rune Lagaisse,0000-0001-9191-9140,flood_tide,,20,1,9,0.5,3-200,3,200,Y,Niskin Bottle,WaSOP1,NA,2022-10-27 00:00:00,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,0000-0001-9191-9140,NA,NA,N,2023-06-13 00:00:00,2023-06-19 00:00:00,-70,,,,,,EMOBON_BPNSWa161
