source_mat_id_orig,samp_description,tax_id,scientific_name,investigation_type,env_material,collection_date,sampling_event,sampl_person,sampl_person_orcid,tidal_stage,comm_samp,noteworthy_env_cond,replicate,size_frac_low,size_frac_up,depth,samp_collect_device,samp_mat_process,samp_mat_process_dev,samp_store_date,samp_store_loc,samp_store_temp,store_person,store_person_orcid,other_person,other_person_orcid,long_store,samp_size_mass,ship_date,arr_date_hq,store_temp_hq,ship_date_seq,arr_date_seq,failure,failure_comment,ENA_accession_number_sample,source_mat_id
EMOBON-230425-BPNS-So3-Macro-B,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2023-04-25 community collected macro,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=256318,metagenome,mimarks-specimen,sediment [ENVO:00002007],2023-04-25,BPNS_So_230425,Lara Macheriotou,https://orcid.org/0000-0002-5662-5689,Expected 2024-12-31,macro,,blank_1,NA,NA,Expected 2024-12-31,Van Veen Grab,SoSOP4,NA,2023-04-27,MSO LifeWatch Lab -20 Freezer 3,-20,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_So_230425_macro_NAmm_blank_1
EMOBON-230425-BPNS-So3-Meio-R1,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2023-04-25 community collected meio,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=33208,Metazoa,mimarks-specimen,sediment [ENVO:00002007],2023-04-25,BPNS_So_230425,Lara Macheriotou,https://orcid.org/0000-0002-5662-5689,Expected 2024-12-31,meio,,1,NA,0.32,Expected 2024-12-31,Van Veen Grab,SoSOP3,NA,2023-04-25,"UGent MarBiol Freezer #11, Box#61",-20,Lara Macheriotou,https://orcid.org/0000-0002-5662-5689,NA,NA,false,354,2023-10-03,2023-10-09,4,,,,,,EMOBON_BPNS_So_230425_meio_NAmm_1
EMOBON-230425-BPNS-So3-Meio-R2,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2023-04-25 community collected meio,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=33208,Metazoa,mimarks-specimen,sediment [ENVO:00002007],2023-04-25,BPNS_So_230425,Lara Macheriotou,https://orcid.org/0000-0002-5662-5689,Expected 2024-12-31,meio,,2,NA,0.32,Expected 2024-12-31,Van Veen Grab,SoSOP3,NA,2023-04-25,"UGent MarBiol Freezer #11, Box#61",-20,Lara Macheriotou,https://orcid.org/0000-0002-5662-5689,NA,NA,false,322,2023-10-03,2023-10-09,4,,,,,,EMOBON_BPNS_So_230425_meio_NAmm_2
EMOBON-230425-BPNS-So3-Meio-R3,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2023-04-25 community collected meio,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=33208,Metazoa,mimarks-specimen,sediment [ENVO:00002007],2023-04-25,BPNS_So_230425,Lara Macheriotou,https://orcid.org/0000-0002-5662-5689,Expected 2024-12-31,meio,,3,NA,0.32,Expected 2024-12-31,Van Veen Grab,SoSOP3,NA,2023-04-25,"UGent MarBiol Freezer #11, Box#61",-20,Lara Macheriotou,https://orcid.org/0000-0002-5662-5689,NA,NA,true,294,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_So_230425_meio_NAmm_3
EMOBON-230425-BPNS-So3-Meio-R4,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2023-04-25 community collected meio,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=33208,Metazoa,mimarks-specimen,sediment [ENVO:00002007],2023-04-25,BPNS_So_230425,Lara Macheriotou,https://orcid.org/0000-0002-5662-5689,Expected 2024-12-31,meio,,4,NA,0.32,Expected 2024-12-31,Van Veen Grab,SoSOP3,NA,2023-04-25,"UGent MarBiol Freezer #11, Box#61",-20,Lara Macheriotou,https://orcid.org/0000-0002-5662-5689,NA,NA,true,319,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_So_230425_meio_NAmm_4
EMOBON-230425-BPNS-So3-Meio-B,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2023-04-25 community collected meio,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=256318,metagenome,mimarks-specimen,sediment [ENVO:00002007],2023-04-25,BPNS_So_230425,Lara Macheriotou,https://orcid.org/0000-0002-5662-5689,Expected 2024-12-31,meio,,blank_1,NA,0.32,Expected 2024-12-31,Van Veen Grab,SoSOP3,NA,2023-04-25,"UGent MarBiol Freezer #11, Box#61",-20,Lara Macheriotou,https://orcid.org/0000-0002-5662-5689,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_So_230425_meio_NAmm_blank_1
EMOBON-230621-BPNS-So3-Micro-R1,EMOBON metagenome sediment sample from station BPNS collected on 2023-06-21 community collected micro,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-06-21,BPNS_So_230621,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Expected 2024-12-31,micro,,1,NA,NA,Expected 2024-12-31,Van Veen Grab,SoSOP3,NA,2023-06-22,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,false,NA,2023-09-11,2023-09-14,-70,,,,,,EMOBON_BPNS_So_230621_micro_NAmm_1
EMOBON-230621-BPNS-So3-Micro-R2,EMOBON metagenome sediment sample from station BPNS collected on 2023-06-21 community collected micro,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-06-21,BPNS_So_230621,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Expected 2024-12-31,micro,,2,NA,NA,Expected 2024-12-31,Van Veen Grab,SoSOP3,NA,2023-06-22,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,false,NA,2023-09-11,2023-09-14,-70,,,,,,EMOBON_BPNS_So_230621_micro_NAmm_2
EMOBON-230621-BPNS-So3-Micro-R3,EMOBON metagenome sediment sample from station BPNS collected on 2023-06-21 community collected micro,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-06-21,BPNS_So_230621,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Expected 2024-12-31,micro,,3,NA,NA,Expected 2024-12-31,Van Veen Grab,SoSOP3,NA,2023-06-22,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_So_230621_micro_NAmm_3
EMOBON-230621-BPNS-So3-Micro-R4,EMOBON metagenome sediment sample from station BPNS collected on 2023-06-21 community collected micro,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-06-21,BPNS_So_230621,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Expected 2024-12-31,micro,,4,NA,NA,Expected 2024-12-31,Van Veen Grab,SoSOP3,NA,2023-06-22,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_So_230621_micro_NAmm_4
EMOBON-230621-BPNS-So3-Micro-B1,EMOBON metagenome sediment sample from station BPNS collected on 2023-06-21 community collected micro,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=256318,metagenome,metagenome,sediment [ENVO:00002007],2023-06-21,BPNS_So_230621,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Expected 2024-12-31,micro,,blank_1,NA,NA,Expected 2024-12-31,Van Veen Grab,SoSOP3,NA,2023-06-22,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_So_230621_micro_NAmm_blank_1
EMOBON-230621-BPNS-So3-Micro-B2,EMOBON metagenome sediment sample from station BPNS collected on 2023-06-21 community collected micro,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=256318,metagenome,metagenome,sediment [ENVO:00002007],2023-06-21,BPNS_So_230621,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Expected 2024-12-31,micro,,blank_2,NA,NA,Expected 2024-12-31,Van Veen Grab,SoSOP3,NA,2023-06-22,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_So_230621_micro_NAmm_blank_2
EMOBON-230621-BPNS-So3-Meio-R1,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2023-06-21 community collected meio,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=33208,Metazoa,mimarks-specimen,sediment [ENVO:00002007],2023-06-21,BPNS_So_230621,Annelien Rigaux,NA,Expected 2024-12-31,meio,,1,NA,0.32,Expected 2024-12-31,Van Veen Grab,SoSOP3,NA,2023-06-21,"UGent MarBiol Freezer #11, Box#61",-20,Lara Macheriotou,https://orcid.org/0000-0002-5662-5689,NA,NA,false,354,2023-10-03,2023-10-09,4,,,,,,EMOBON_BPNS_So_230621_meio_NAmm_1
EMOBON-230621-BPNS-So3-Meio-R2,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2023-06-21 community collected meio,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=33208,Metazoa,mimarks-specimen,sediment [ENVO:00002007],2023-06-21,BPNS_So_230621,Annelien Rigaux,NA,Expected 2024-12-31,meio,,2,NA,0.32,Expected 2024-12-31,Van Veen Grab,SoSOP3,NA,2023-06-21,"UGent MarBiol Freezer #11, Box#61",-20,Lara Macheriotou,https://orcid.org/0000-0002-5662-5689,NA,NA,false,322,2023-10-03,2023-10-09,4,,,,,,EMOBON_BPNS_So_230621_meio_NAmm_2
EMOBON-230621-BPNS-So3-Meio-R3,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2023-06-21 community collected meio,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=33208,Metazoa,mimarks-specimen,sediment [ENVO:00002007],2023-06-21,BPNS_So_230621,Annelien Rigaux,NA,Expected 2024-12-31,meio,,3,NA,0.32,Expected 2024-12-31,Van Veen Grab,SoSOP3,NA,2023-06-21,"UGent MarBiol Freezer #11, Box#61",-20,Lara Macheriotou,https://orcid.org/0000-0002-5662-5689,NA,NA,true,276,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_So_230621_meio_NAmm_3
EMOBON-230621-BPNS-So3-Meio-R4,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2023-06-21 community collected meio,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=33208,Metazoa,mimarks-specimen,sediment [ENVO:00002007],2023-06-21,BPNS_So_230621,Annelien Rigaux,NA,Expected 2024-12-31,meio,,4,NA,0.32,Expected 2024-12-31,Van Veen Grab,SoSOP3,NA,2023-06-21,"UGent MarBiol Freezer #11, Box#61",-20,Lara Macheriotou,https://orcid.org/0000-0002-5662-5689,NA,NA,true,252,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_So_230621_meio_NAmm_4
EMOBON-230621-BPNS-So3-Meio-B,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2023-06-21 community collected meio,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=256318,metagenome,mimarks-specimen,sediment [ENVO:00002007],2023-06-21,BPNS_So_230621,Annelien Rigaux,NA,Expected 2024-12-31,meio,,blank_1,NA,0.32,Expected 2024-12-31,Van Veen Grab,SoSOP3,NA,2023-06-21,"UGent MarBiol Freezer #11, Box#61",-20,Lara Macheriotou,https://orcid.org/0000-0002-5662-5689,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,EMOBON_BPNS_So_230621_meio_NAmm_blank_1
EMOBON-230817-BPNS-So3-Micro-R1,EMOBON metagenome sediment sample from station BPNS collected on 2023-08-17 community collected micro,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-08-17,BPNS_So_230817,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Expected 2024-12-31,micro,,1,NA,NA,Expected 2024-12-31,Van Veen Grab,SoSOP3,NA,2023-08-18,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,false,NA,2023-09-11,2023-09-14,-70,,,,,,EMOBON_BPNS_So_230817_micro_NAmm_1
EMOBON-230817-BPNS-So3-Micro-R2,EMOBON metagenome sediment sample from station BPNS collected on 2023-08-17 community collected micro,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-08-17,BPNS_So_230817,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Expected 2024-12-31,micro,,2,NA,NA,Expected 2024-12-31,Van Veen Grab,SoSOP3,NA,2023-08-18,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,false,NA,2023-09-11,2023-09-14,-70,,,,,,EMOBON_BPNS_So_230817_micro_NAmm_2
EMOBON-230817-BPNS-So3-Micro-R3,EMOBON metagenome sediment sample from station BPNS collected on 2023-08-17 community collected micro,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-08-17,BPNS_So_230817,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Expected 2024-12-31,micro,,3,NA,NA,Expected 2024-12-31,Van Veen Grab,SoSOP3,NA,2023-08-18,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,,,EMOBON_BPNS_So_230817_micro_NAmm_3
EMOBON-230817-BPNS-So3-Micro-R4,EMOBON metagenome sediment sample from station BPNS collected on 2023-08-17 community collected micro,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2023-08-17,BPNS_So_230817,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Expected 2024-12-31,micro,,4,NA,NA,Expected 2024-12-31,Van Veen Grab,SoSOP3,NA,2023-08-18,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,true,NA,NA,NA,NA,NA,NA,NA,,,EMOBON_BPNS_So_230817_micro_NAmm_4
EMOBON-230817-BPNS-So3-Micro-B1,EMOBON metagenome sediment sample from station BPNS collected on 2023-08-17 community collected micro,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=256318,metagenome,metagenome,sediment [ENVO:00002007],2023-08-17,BPNS_So_230817,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Expected 2024-12-31,micro,,blank_1,NA,NA,Expected 2024-12-31,Van Veen Grab,SoSOP3,NA,2023-08-18,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,,,EMOBON_BPNS_So_230817_micro_NAmm_blank_1
EMOBON-230817-BPNS-So3-Micro-B2,EMOBON metagenome sediment sample from station BPNS collected on 2023-08-17 community collected micro,https://www.ncbi.nlm.nih.gov/taxonomy/browser/wwwtax.cgi?id=256318,metagenome,metagenome,sediment [ENVO:00002007],2023-08-17,BPNS_So_230817,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,Expected 2024-12-31,micro,,blank_2,NA,NA,Expected 2024-12-31,Van Veen Grab,SoSOP3,NA,2023-08-18,MSO LifeWatch Lab -80 Freezer,-80,Rune Lagaisse,https://orcid.org/0000-0001-9191-9140,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,,,EMOBON_BPNS_So_230817_micro_NAmm_blank_2
,,,,,,,,,,,micro,,,,,,,,,,,,,,,,,,,,,,,,,,
